epoch,train_loss,train_bag_loss,train_mil_pos_loss,train_mil_neg_loss,train_auc,val_loss,val_bag_loss,val_mil_pos_loss,val_mil_neg_loss,val_roc_auc,val_pr_auc,combined_metric
15,0.8589291208584776,0.7181926563112111,0.120914807606065,0.019821656785853195,0.9111608808928807,0.8112408486207326,0.6825528473655382,0.10768297311104834,0.021005029688278835,0.906125366399438,0.4267941063276675,0.6664597363635527
16,0.8578334546511412,0.7168448054540099,0.1209310439122224,0.020057605654292755,0.912370234050585,0.802070941011111,0.6750462010304134,0.10484298471733927,0.022181754155705374,0.9095115907052439,0.43336998379772207,0.6714407872514829
17,0.8570356326549018,0.7165268637448599,0.12062367790085578,0.019885091495330413,0.9117776751102934,0.816243251979351,0.6884524701436361,0.10875743707517783,0.019033343728010854,0.9038234070293212,0.4399541633386686,0.6718887851839949
18,0.8462107992864519,0.7063508735653596,0.11988997381591718,0.01996995223942328,0.9149322321292598,0.8405937380393346,0.7122165131568908,0.1062843733491997,0.0220928522956868,0.8996703560893968,0.44233759109192305,0.6710039735906599
19,0.8346090912499774,0.6955146173276069,0.11918113544411478,0.019913339050742912,0.9175119958207067,0.8393171186049779,0.7040201911727587,0.10573209960261981,0.02956482777620355,0.908380815001803,0.4382827559519567,0.6733317854768799
20,0.8507984620588026,0.7112074378515783,0.12000442426314169,0.019586599458437076,0.9133210217881189,0.8431984057426453,0.7025634697477022,0.10762313117211064,0.03301180902868509,0.9054074546681831,0.4274917869409205,0.6664496208045518
21,0.8480229818398712,0.7086076333971549,0.11922981431385536,0.020185533744594485,0.913264551820753,0.8356457971731822,0.7066991190115611,0.10887299542998274,0.02007368400320411,0.8989529066918177,0.4314773569487701,0.6652151318202939
22,0.8371223587548909,0.698592893924116,0.11896192677245403,0.019567538156592987,0.9163886116117415,0.8079044012228648,0.682700605392456,0.11034211047242085,0.014861684145405889,0.9084313943058984,0.4426054184814639,0.6755184063936811
23,0.8404381848957629,0.7019558194245302,0.11877519135444718,0.019707174163965332,0.9154723360817983,0.8157484100461007,0.6891157055894533,0.10646137743505339,0.020171329262355965,0.9065971316818775,0.4374753823475685,0.672036257014723
24,0.8421373030155456,0.7031919790919766,0.11890383071068189,0.020041494198754135,0.9151493134995784,0.8112403430740038,0.6844630159338315,0.10649115291486184,0.02028617223352194,0.9061075203195651,0.4440540938354758,0.6750808070775205
25,0.8326334811612055,0.6945413475595353,0.11846545139355263,0.019626681365477783,0.9178826300007878,0.7961161770025889,0.670671497186025,0.1065415925035874,0.01890308615254859,0.9101467447085911,0.44733775608153103,0.6787422503950611
26,0.8262861707286151,0.6887618044062933,0.1178908760025729,0.019633491003856713,0.9191570084780339,0.8019939934213957,0.6765022054711978,0.1069167406099538,0.0185750482895722,0.9079345705382489,0.43806637512063695,0.673000472829443
27,0.8238144332656554,0.6863265612839278,0.11763788398042248,0.019849987644349306,0.9195788696925782,0.8064123837351799,0.6815353106061618,0.10620379877959689,0.018673275070264936,0.9054447187624252,0.4441233001171018,0.6747840094397635
28,0.8153426563720138,0.6788383053594209,0.11662014340851425,0.0198842080279301,0.9216522168943304,0.8263186647891998,0.6985045138200124,0.10691146669474741,0.02090268215785424,0.9028598111829269,0.44474050711638985,0.6738001591496584
29,0.8167589274844188,0.6801486614238489,0.11707625630168977,0.0195340099433035,0.9213110609242733,0.8113696470856666,0.683674415787061,0.10463479666163523,0.02306043686469396,0.9106550343513921,0.43250377617471475,0.6715794052630534
30,0.818502682759204,0.6820840170468884,0.116994747020921,0.019423920024321393,0.9207773435506866,0.8314733437101046,0.7037878044943014,0.10799718872830272,0.019688348092138767,0.9064393834318104,0.441910859520355,0.6741751214760827
31,0.8105264196924166,0.674114340975807,0.11675337172271393,0.019658706952737953,0.9226531747712073,0.8417757134040197,0.7093581651846568,0.10393974802518885,0.028477796321113906,0.9075556418578417,0.44439674323648626,0.6759761925471639
32,0.8196539877495027,0.6824944181487431,0.1175575414092527,0.019602029129120183,0.9207432553229882,0.7951398232777913,0.6688058717052142,0.10349030122843882,0.022843651222685973,0.9122207735767058,0.45008777311011705,0.6811542733434115
33,0.8137884678027579,0.6784241976906872,0.11601631997653346,0.019347950190695424,0.9215490236097419,0.8121196029583613,0.6841667267481486,0.10406651819000641,0.023886359554405014,0.9078800151645445,0.4501030777481498,0.6789915464563472
34,0.8049079102876748,0.6694105863988498,0.11573346760645631,0.019763856535912467,0.9238000489324113,0.8201171288490295,0.6928902680675189,0.10971084284534056,0.01751601728517562,0.9061179690606305,0.4435257234780288,0.6748218462693296
35,0.8036830595165148,0.6683526557030944,0.11587726195301412,0.019453142897288823,0.9241713844509882,0.7979624245166779,0.6717130846480529,0.1055860926732421,0.020663250009218852,0.9112880616198323,0.44511728620487284,0.6782026739123526
36,0.804033069518783,0.6690415984372527,0.11542139174063772,0.01957007966371011,0.9238439045816025,0.8290717473626137,0.6971966236829757,0.10444691230170429,0.027428214355061452,0.9070674174965556,0.4444758118918551,0.6757716146942053
37,0.7995229246539771,0.6652540231826278,0.11477290296212109,0.019495997803141492,0.924808585908052,0.8430252049664656,0.7114592763384183,0.10881928686394046,0.022746641748584807,0.9030801594126514,0.4329158953886747,0.667998027400663
38,0.8082787545400947,0.6724725366939823,0.11596502519260227,0.019841193284032346,0.9229343320882253,0.8002729159990947,0.6737262606620789,0.10506929550257822,0.021477358813708027,0.9083593627192617,0.44638699520978065,0.6773731789645212
39,0.7986244814596223,0.6636402356983017,0.11540085539080608,0.019583390723634665,0.9247698595602653,0.8249004940986633,0.697134406944116,0.1107857540032516,0.016980335421239338,0.9037788380630067,0.438457772290888,0.6711183051769474
40,0.7958440369617998,0.6618136585838909,0.1147073973246422,0.019322980649974904,0.9256499465125541,0.7894795535604159,0.6641198471387227,0.10576952253033718,0.019590181497546533,0.9119553940469916,0.44508436253910694,0.6785198782930493
41,0.7908756885217285,0.6569242230504506,0.11454604345372275,0.01940542276422424,0.9267551924463058,0.8473661743601163,0.7179757518966993,0.11156905554483335,0.017821370000019668,0.8989151802639002,0.4286623915497044,0.6637887859068023
42,0.7970145521191435,0.6624654578809094,0.11500671378151196,0.019542380746782342,0.9255780202177072,0.8021435752312343,0.6752817065318425,0.10726997561504444,0.019591894837096332,0.9098207070006565,0.4494596429093775,0.679640174955017
